"year","period","periodName","footnotes","LNS12300182","LNS12300341","date"
1995,"M02","February","",86.1,72.2,1995-02-01
1995,"M03","March","",85.9,72.5,1995-03-01
1995,"M04","April","",85.7,72.2,1995-04-01
1995,"M05","May","",86,72,1995-05-01
1995,"M06","June","",85.6,71.3,1995-06-01
1995,"M07","July","",86,71.8,1995-07-01
1995,"M08","August","",85.6,72,1995-08-01
1995,"M09","September","",85.8,72,1995-09-01
1995,"M10","October","",85.5,72,1995-10-01
1995,"M11","November","",85.3,71.9,1995-11-01
1995,"M12","December","",85.4,72,1995-12-01
1996,"M01","January","",85.4,72.1,1996-01-01
1996,"M02","February","",85.4,72.5,1996-02-01
1996,"M03","March","",85.6,72.7,1996-03-01
1996,"M04","April","",85.9,72.7,1996-04-01
1996,"M05","May","",85.9,72.8,1996-05-01
1996,"M06","June","",86.5,73.1,1996-06-01
1996,"M07","July","",87,73.4,1996-07-01
1996,"M08","August","",86.7,73.6,1996-08-01
1996,"M09","September","",86.1,73.5,1996-09-01
1996,"M10","October","",86.1,73.2,1996-10-01
1996,"M11","November","",86,72.9,1996-11-01
1996,"M12","December","",85.9,72.9,1996-12-01
1997,"M01","January","",86.3,73.7,1997-01-01
1997,"M02","February","",87,73.2,1997-02-01
1997,"M03","March","",87,73.7,1997-03-01
1997,"M04","April","",86.9,73.7,1997-04-01
1997,"M05","May","",86.6,73.7,1997-05-01
1997,"M06","June","",86.8,73.9,1997-06-01
1997,"M07","July","",86.9,74.2,1997-07-01
1997,"M08","August","",86.7,74.4,1997-08-01
1997,"M09","September","",86.4,74,1997-09-01
1997,"M10","October","",86.3,74.1,1997-10-01
1997,"M11","November","",86.5,74,1997-11-01
1997,"M12","December","",86.7,73.7,1997-12-01
1998,"M01","January","",86.8,73.4,1998-01-01
1998,"M02","February","",86.9,73.3,1998-02-01
1998,"M03","March","",87,73.8,1998-03-01
1998,"M04","April","",86.6,73.6,1998-04-01
1998,"M05","May","",86.4,73.9,1998-05-01
1998,"M06","June","",86.5,74.1,1998-06-01
1998,"M07","July","",86.4,74.3,1998-07-01
1998,"M08","August","",86.8,74.3,1998-08-01
1998,"M09","September","",86.8,75,1998-09-01
1998,"M10","October","",86.8,74.3,1998-10-01
1998,"M11","November","",87,74.6,1998-11-01
1998,"M12","December","",86.5,74.7,1998-12-01
1999,"M01","January","",87.4,74.8,1999-01-01
1999,"M02","February","",86.5,74.6,1999-02-01
1999,"M03","March","",86.7,74,1999-03-01
1999,"M04","April","",86.8,74.7,1999-04-01
1999,"M05","May","",86.5,74.7,1999-05-01
1999,"M06","June","",86.4,75.1,1999-06-01
1999,"M07","July","",86,74.6,1999-07-01
1999,"M08","August","",86.2,75.1,1999-08-01
1999,"M09","September","",85.8,75.3,1999-09-01
1999,"M10","October","",86.4,75.1,1999-10-01
1999,"M11","November","",86.4,74.7,1999-11-01
1999,"M12","December","",86.5,74.6,1999-12-01
2000,"M01","January","",86.6,75,2000-01-01
2000,"M02","February","",86.7,75.3,2000-02-01
2000,"M03","March","",86.7,75.5,2000-03-01
2000,"M04","April","",86.6,75.7,2000-04-01
2000,"M05","May","",86.6,75.2,2000-05-01
2000,"M06","June","",86.6,74.9,2000-06-01
2000,"M07","July","",86.3,74.6,2000-07-01
2000,"M08","August","",86.3,74,2000-08-01
2000,"M09","September","",86.4,74.6,2000-09-01
2000,"M10","October","",86.1,74.9,2000-10-01
2000,"M11","November","",86.3,74.6,2000-11-01
2000,"M12","December","",86,74.6,2000-12-01
2001,"M01","January","",86.2,74.6,2001-01-01
2001,"M02","February","",85.7,74.4,2001-02-01
2001,"M03","March","",85.8,74.9,2001-03-01
2001,"M04","April","",85.7,74.2,2001-04-01
2001,"M05","May","",86.1,74.6,2001-05-01
2001,"M06","June","",86.1,74.6,2001-06-01
2001,"M07","July","",86.1,74.4,2001-07-01
2001,"M08","August","",85.6,73.6,2001-08-01
2001,"M09","September","",85.8,73.9,2001-09-01
2001,"M10","October","",85.4,73.4,2001-10-01
2001,"M11","November","",84.7,73.7,2001-11-01
2001,"M12","December","",85,73.5,2001-12-01
2002,"M01","January","",84.8,73.2,2002-01-01
2002,"M02","February","",85.2,73.4,2002-02-01
2002,"M03","March","",85,73.2,2002-03-01
2002,"M04","April","",84.7,73.4,2002-04-01
2002,"M05","May","",84.6,73.1,2002-05-01
2002,"M06","June","",84.4,72.9,2002-06-01
2002,"M07","July","",85.2,72,2002-07-01
2002,"M08","August","",84.8,73.2,2002-08-01
2002,"M09","September","",84.7,73.5,2002-09-01
2002,"M10","October","",84.8,73,2002-10-01
2002,"M11","November","",84.3,73.1,2002-11-01
2002,"M12","December","",84.1,73.3,2002-12-01
2003,"M01","January","",83.4,73.7,2003-01-01
2003,"M02","February","",83.7,73.5,2003-02-01
2003,"M03","March","",83.8,73.9,2003-03-01
2003,"M04","April","",83.8,73.9,2003-04-01
2003,"M05","May","",83.9,74.1,2003-05-01
2003,"M06","June","",84,74.6,2003-06-01
2003,"M07","July","",83.9,74.2,2003-07-01
2003,"M08","August","",83.9,73.9,2003-08-01
2003,"M09","September","",83.6,73.7,2003-09-01
2003,"M10","October","",83.9,73.7,2003-10-01
2003,"M11","November","",83.7,73.8,2003-11-01
2003,"M12","December","",84.5,73.7,2003-12-01
2004,"M01","January","",84.5,73.6,2004-01-01
2004,"M02","February","",84.4,73.6,2004-02-01
2004,"M03","March","",83.8,73.5,2004-03-01
2004,"M04","April","",84.2,73.6,2004-04-01
2004,"M05","May","",84,73.5,2004-05-01
2004,"M06","June","",84,73.5,2004-06-01
2004,"M07","July","",84.6,73.7,2004-07-01
2004,"M08","August","",84.1,73.8,2004-08-01
2004,"M09","September","",84,73.8,2004-09-01
2004,"M10","October","",84,73.8,2004-10-01
2004,"M11","November","",83.8,73.6,2004-11-01
2004,"M12","December","",83.7,73,2004-12-01
2005,"M01","January","",84.1,73.2,2005-01-01
2005,"M02","February","",84.3,73.5,2005-02-01
2005,"M03","March","",84.9,73.1,2005-03-01
2005,"M04","April","",85.2,73.2,2005-04-01
2005,"M05","May","",85.1,73.3,2005-05-01
2005,"M06","June","",84.7,73.3,2005-06-01
2005,"M07","July","",84.8,73.5,2005-07-01
2005,"M08","August","",85.4,74,2005-08-01
2005,"M09","September","",84.5,73.3,2005-09-01
2005,"M10","October","",84.4,73.2,2005-10-01
2005,"M11","November","",84.2,73,2005-11-01
2005,"M12","December","",84.3,73.3,2005-12-01
2006,"M01","January","",84.8,73.5,2006-01-01
2006,"M02","February","",84.8,73.7,2006-02-01
2006,"M03","March","",84.9,73.8,2006-03-01
2006,"M04","April","",85.1,73.7,2006-04-01
2006,"M05","May","",84.9,73.9,2006-05-01
2006,"M06","June","",85.6,73.6,2006-06-01
2006,"M07","July","",85.3,73.9,2006-07-01
2006,"M08","August","",85.4,73.3,2006-08-01
2006,"M09","September","",85.7,73.4,2006-09-01
2006,"M10","October","",85.9,73.7,2006-10-01
2006,"M11","November","",85.9,73.2,2006-11-01
2006,"M12","December","",86,73.7,2006-12-01
2007,"M01","January","",86,73.7,2007-01-01
2007,"M02","February","",85.6,73.3,2007-02-01
2007,"M03","March","",85.4,73.8,2007-03-01
2007,"M04","April","",85.3,73.4,2007-04-01
2007,"M05","May","",85.4,73.9,2007-05-01
2007,"M06","June","",85.4,73.9,2007-06-01
2007,"M07","July","",85.1,73.8,2007-07-01
2007,"M08","August","",85,73.8,2007-08-01
2007,"M09","September","",85.2,73.6,2007-09-01
2007,"M10","October","",85.1,73.2,2007-10-01
2007,"M11","November","",85.7,73.1,2007-11-01
2007,"M12","December","",85.9,73,2007-12-01
2008,"M01","January","",85.9,73.2,2008-01-01
2008,"M02","February","",85.5,73,2008-02-01
2008,"M03","March","",85.1,73.2,2008-03-01
2008,"M04","April","",84.7,73.2,2008-04-01
2008,"M05","May","",84.5,73.1,2008-05-01
2008,"M06","June","",84.3,73.4,2008-06-01
2008,"M07","July","",84.7,73,2008-07-01
2008,"M08","August","",84,73.2,2008-08-01
2008,"M09","September","",83.5,73.1,2008-09-01
2008,"M10","October","",83.5,73,2008-10-01
2008,"M11","November","",83.3,72.9,2008-11-01
2008,"M12","December","",81.9,72.6,2008-12-01
2009,"M01","January","",81.3,72.3,2009-01-01
2009,"M02","February","",81,72.1,2009-02-01
2009,"M03","March","",81,71.8,2009-03-01
2009,"M04","April","",80.9,72,2009-04-01
2009,"M05","May","",80.7,71.5,2009-05-01
2009,"M06","June","",80.4,71.1,2009-06-01
2009,"M07","July","",80.1,71.3,2009-07-01
2009,"M08","August","",80.2,70.9,2009-08-01
2009,"M09","September","",79.5,70.5,2009-09-01
2009,"M10","October","",79.7,71.2,2009-10-01
2009,"M11","November","",79.4,71.8,2009-11-01
2009,"M12","December","",79,70.9,2009-12-01
2010,"M01","January","",79.4,71.3,2010-01-01
2010,"M02","February","",79.3,71.4,2010-02-01
2010,"M03","March","",79.1,71.3,2010-03-01
2010,"M04","April","",79.8,71,2010-04-01
2010,"M05","May","",79.8,70.1,2010-05-01
2010,"M06","June","",79.7,70.6,2010-06-01
2010,"M07","July","",79.4,70.2,2010-07-01
2010,"M08","August","",79.3,70.1,2010-08-01
2010,"M09","September","",79.7,70.2,2010-09-01
2010,"M10","October","",79.5,69.8,2010-10-01
2010,"M11","November","",79,70.3,2010-11-01
2010,"M12","December","",79,71.2,2010-12-01
2011,"M01","January","",79.3,70.8,2011-01-01
2011,"M02","February","",79.6,70.6,2011-02-01
2011,"M03","March","",79.3,70.3,2011-03-01
2011,"M04","April","",79.6,70.5,2011-04-01
2011,"M05","May","",80,70.2,2011-05-01
2011,"M06","June","",79.7,70.2,2011-06-01
2011,"M07","July","",79.8,70.2,2011-07-01
2011,"M08","August","",79.9,70.2,2011-08-01
2011,"M09","September","",79.7,70.2,2011-09-01
2011,"M10","October","",79.7,70.3,2011-10-01
2011,"M11","November","",80.2,70.3,2011-11-01
2011,"M12","December","",80.6,70.5,2011-12-01
2012,"M01","January","",80.8,70,2012-01-01
2012,"M02","February","",80.8,69.7,2012-02-01
2012,"M03","March","",81.1,69.7,2012-03-01
2012,"M04","April","",80.7,69.4,2012-04-01
2012,"M05","May","",80.7,70,2012-05-01
2012,"M06","June","",81.1,69.6,2012-06-01
2012,"M07","July","",80.4,70.2,2012-07-01
2012,"M08","August","",80.4,70.4,2012-08-01
2012,"M09","September","",80.8,70.5,2012-09-01
2012,"M10","October","",80.6,70.5,2012-10-01
2012,"M11","November","",80.4,70.1,2012-11-01
2012,"M12","December","",80.8,70,2012-12-01
2013,"M01","January","",80.3,69.8,2013-01-01
2013,"M02","February","",80.4,70.5,2013-02-01
2013,"M03","March","",80.4,70,2013-03-01
2013,"M04","April","",80.4,70.1,2013-04-01
2013,"M05","May","",80.5,70.1,2013-05-01
2013,"M06","June","",81.1,70.2,2013-06-01
2013,"M07","July","",81,70,2013-07-01
2013,"M08","August","",80.7,70.2,2013-08-01
2013,"M09","September","",80.5,70.2,2013-09-01
2013,"M10","October","",80.3,69.7,2013-10-01
2013,"M11","November","",81.1,69.7,2013-11-01
2013,"M12","December","",80.9,69.8,2013-12-01
2014,"M01","January","",80.9,69.8,2014-01-01
2014,"M02","February","",80.6,70.1,2014-02-01
2014,"M03","March","",81.3,70.5,2014-03-01
2014,"M04","April","",81.5,70.5,2014-04-01
2014,"M05","May","",81.7,70.5,2014-05-01
2014,"M06","June","",82.1,71.3,2014-06-01
2014,"M07","July","",82.3,70.8,2014-07-01
2014,"M08","August","",82.4,71,2014-08-01
2014,"M09","September","",82.4,70.3,2014-09-01
2014,"M10","October","",82.3,70.5,2014-10-01
2014,"M11","November","",82.1,70.3,2014-11-01
2014,"M12","December","",82.3,70.7,2014-12-01
2015,"M01","January","",82.4,70.7,2015-01-01
2015,"M02","February","",82.6,70.8,2015-02-01
2015,"M03","March","",82.8,70.2,2015-03-01
2015,"M04","April","",82.6,70.7,2015-04-01
2015,"M05","May","",82.6,70.8,2015-05-01
2015,"M06","June","",82.6,71.2,2015-06-01
2015,"M07","July","",82.9,70.3,2015-07-01
2015,"M08","August","",83.1,70.2,2015-08-01
2015,"M09","September","",82.9,70.4,2015-09-01
2015,"M10","October","",82.7,70.6,2015-10-01
2015,"M11","November","",83.1,71,2015-11-01
2015,"M12","December","",82.7,70.8,2015-12-01
2016,"M01","January","",83.4,70.8,2016-01-01
2016,"M02","February","",83.4,71,2016-02-01
2016,"M03","March","",83.7,71.2,2016-03-01
2016,"M04","April","",83.4,71.4,2016-04-01
2016,"M05","May","",83.1,71.2,2016-05-01
2016,"M06","June","",83.3,71.2,2016-06-01
2016,"M07","July","",83,71.4,2016-07-01
2016,"M08","August","",83.1,71,2016-08-01
2016,"M09","September","",83.5,71,2016-09-01
2016,"M10","October","",83.9,72,2016-10-01
2016,"M11","November","",83.6,71.4,2016-11-01
2016,"M12","December","",83.5,71.2,2016-12-01
2017,"M01","January","",83.4,71.3,2017-01-01
2017,"M02","February","",83.6,71.2,2017-02-01
2017,"M03","March","",83.5,71.9,2017-03-01
2017,"M04","April","",83.8,72,2017-04-01
2017,"M05","May","",83.9,72.1,2017-05-01
2017,"M06","June","",83.3,71.9,2017-06-01
2017,"M07","July","",83.7,72.4,2017-07-01
2017,"M08","August","",83.4,72.1,2017-08-01
2017,"M09","September","",84.1,72.5,2017-09-01
2017,"M10","October","",84,72.1,2017-10-01
2017,"M11","November","",84.2,72.5,2017-11-01
2017,"M12","December","",84.9,72.2,2017-12-01
2018,"M01","January","",84.7,71.9,2018-01-01
2018,"M02","February","",85.1,72.4,2018-02-01
2018,"M03","March","",84.6,72.4,2018-03-01
2018,"M04","April","",84.6,71.8,2018-04-01
2018,"M05","May","",84.7,72.5,2018-05-01
2018,"M06","June","",84,72.9,2018-06-01
2018,"M07","July","",84.1,73.1,2018-07-01
2018,"M08","August","",84.1,73.1,2018-08-01
2018,"M09","September","",84.5,73.4,2018-09-01
2018,"M10","October","",84.6,73.1,2018-10-01
2018,"M11","November","",85.1,73,2018-11-01
2018,"M12","December","",84.4,73.2,2018-12-01
2019,"M01","January","",84.9,73.5,2019-01-01
2019,"M02","February","",84.8,73.4,2019-02-01
2019,"M03","March","",85.4,73.5,2019-03-01
2019,"M04","April","",85.2,73.8,2019-04-01
2019,"M05","May","",84.8,73.7,2019-05-01
2019,"M06","June","",84.7,73.3,2019-06-01
2019,"M07","July","",85,73.1,2019-07-01
2019,"M08","August","",84.9,73.7,2019-08-01
2019,"M09","September","",85.1,73.7,2019-09-01
2019,"M10","October","",85.1,74,2019-10-01
2019,"M11","November","",85.4,74.1,2019-11-01
2019,"M12","December","",85.3,74.1,2019-12-01
2020,"M01","January","",85.9,73.8,2020-01-01
2020,"M02","February","",85.5,73.9,2020-02-01
2020,"M03","March","",84.9,73.5,2020-03-01
2020,"M04","April","",75.8,63.2,2020-04-01
2020,"M05","May","",78.4,64.9,2020-05-01
2020,"M06","June","",81.1,67.5,2020-06-01
2020,"M07","July","",80.9,67.7,2020-07-01
2020,"M08","August","",81.9,69.2,2020-08-01
2020,"M09","September","",81.3,68.7,2020-09-01
2020,"M10","October","",81.7,70.2,2020-10-01
2020,"M11","November","",81.6,70.6,2020-11-01
2020,"M12","December","",81.8,71.1,2020-12-01
2021,"M01","January","",81.9,70.9,2021-01-01
2021,"M02","February","",82.2,71.3,2021-02-01
2021,"M03","March","",81.9,71.9,2021-03-01
2021,"M04","April","",81.9,71.5,2021-04-01
2021,"M05","May","",81.9,71.7,2021-05-01
2021,"M06","June","",82.9,71.4,2021-06-01
2021,"M07","July","",83.2,72.3,2021-07-01
2021,"M08","August","",83.6,72,2021-08-01
2021,"M09","September","",83.6,72.8,2021-09-01
2021,"M10","October","",84.1,71.9,2021-10-01
2021,"M11","November","",84.3,72.6,2021-11-01
2021,"M12","December","",84.6,72.5,2021-12-01
2022,"M01","January","",84.4,73.1,2022-01-01
2022,"M02","February","",84.5,72.6,2022-02-01
2022,"M03","March","",85.1,73.4,2022-03-01
2022,"M04","April","",85,72.8,2022-04-01
2022,"M05","May","",85.1,72.6,2022-05-01
2022,"M06","June","",85.1,72.9,2022-06-01
2022,"M07","July","",85.1,73.4,2022-07-01
2022,"M08","August","",84.9,74.5,2022-08-01
